Area (SQFT),Unit Price ($ PSF),Type of Sale,Property Type,Planning Region,Floor,Remaining Tenure,Is Freehold,walk_distance
989.21,1698,Resale,Terrace House,Central Region,0,0,1,1089.0
861.12,1394,Resale,Apartment,Central Region,12,0,1,1645.0
656.6,1748,New Sale,Apartment,Central Region,11,96,0,1228.0
2640.41,1015,Resale,Terrace House,North East Region,0,0,1,1314.0
613.55,1405,New Sale,Condominium,East Region,12,97,0,1589.0
1205.57,1617,Resale,Condominium,Central Region,12,89,0,811.0
1054.87,1327,Resale,Apartment,Central Region,12,0,1,431.0
559.73,2405,New Sale,Apartment,Central Region,7,98,0,370.0
462.85,1426,Resale,Condominium,Central Region,15,87,0,544.0
1646.89,1123,Resale,Condominium,West Region,2,0,1,941.0
699.66,2598,New Sale,Apartment,Central Region,20,98,0,370.0
2123.74,965,Resale,Terrace House,East Region,0,0,1,1064.0
839.59,2144,New Sale,Apartment,Central Region,13,0,1,740.0
742.72,1764,Resale,Apartment,Central Region,8,0,1,1162.0
1011.82,880,Resale,Condominium,East Region,2,89,0,2256.0
1485.43,1747,Resale,Condominium,Central Region,3,0,1,445.0
3199.06,1516,Resale,Semi-Detached House,Central Region,0,0,1,989.0
2249.68,3275,New Sale,Apartment,Central Region,31,90,0,182.0
1500.5,1346,Resale,Terrace House,Central Region,0,0,1,643.0
947.23,882,Resale,Executive Condominium,East Region,3,90,0,1156.0
1506.96,969,Resale,Condominium,Central Region,7,70,0,2980.0
624.31,1850,New Sale,Apartment,Central Region,23,96,0,1299.0
1571.54,1336,Resale,Condominium,Central Region,3,91,0,662.0
1237.86,1026,Resale,Condominium,East Region,4,0,1,503.0
2002.1,3247,New Sale,Apartment,Central Region,35,97,0,1647.0
688.9,1871,New Sale,Apartment,Central Region,7,96,0,457.0
1334.74,723,Resale,Executive Condominium,West Region,16,76,0,821.0
8078.38,1099,Resale,Detached House,East Region,0,0,1,1667.0
742.72,2397,New Sale,Apartment,Central Region,6,98,0,370.0
1022.58,1085,Resale,Apartment,East Region,2,0,1,796.0
473.62,1658,New Sale,Apartment,Central Region,2,97,0,805.0
10456.15,1243,Resale,Detached House,Central Region,0,0,1,811.0
667.37,1424,New Sale,Apartment,North East Region,1,97,0,1351.0
1054.87,1614,Resale,Condominium,Central Region,2,85,0,647.0
1108.69,1099,Resale,Condominium,West Region,14,81,0,966.0
968.76,841,Resale,Executive Condominium,East Region,3,90,0,1227.0
699.66,2237,New Sale,Apartment,Central Region,10,98,0,370.0
2955.79,1139,Resale,Terrace House,North East Region,0,0,1,2454.0
1700.71,855,Resale,Condominium,West Region,8,66,0,829.0
667.37,1389,New Sale,Condominium,North East Region,13,95,0,374.0
1827.73,2517,Resale,Terrace House,Central Region,0,0,1,955.0
893.41,2511,New Sale,Apartment,Central Region,27,98,0,370.0
430.56,2499,New Sale,Apartment,Central Region,13,98,0,370.0
527.44,2178,New Sale,Apartment,Central Region,6,98,0,370.0
527.44,2518,New Sale,Apartment,Central Region,25,98,0,370.0
527.44,2288,New Sale,Apartment,Central Region,10,98,0,370.0
527.44,2251,New Sale,Apartment,Central Region,12,98,0,370.0
527.44,2209,New Sale,Apartment,Central Region,3,98,0,370.0
527.44,2065,New Sale,Apartment,Central Region,2,98,0,370.0
430.56,2474,New Sale,Apartment,Central Region,9,98,0,370.0
527.44,2190,New Sale,Apartment,Central Region,7,98,0,370.0
430.56,2292,New Sale,Apartment,Central Region,5,98,0,370.0
570.49,2210,New Sale,Apartment,Central Region,2,98,0,370.0
570.49,2386,New Sale,Apartment,Central Region,12,98,0,370.0
527.44,2298,New Sale,Apartment,Central Region,11,98,0,370.0
527.44,2461,New Sale,Apartment,Central Region,19,98,0,370.0
484.38,1447,New Sale,Apartment,North East Region,7,97,0,1351.0
602.78,1690,New Sale,Apartment,Central Region,4,98,0,983.0
527.44,2228,New Sale,Apartment,Central Region,5,98,0,370.0
602.78,1759,New Sale,Apartment,Central Region,5,98,0,983.0
699.66,2271,New Sale,Apartment,Central Region,16,98,0,370.0
527.44,2220,New Sale,Apartment,Central Region,9,98,0,370.0
527.44,2326,New Sale,Apartment,Central Region,14,98,0,370.0
570.49,2429,New Sale,Apartment,Central Region,17,98,0,370.0
699.66,2340,New Sale,Apartment,Central Region,11,98,0,370.0
699.66,2284,New Sale,Apartment,Central Region,5,98,0,370.0
667.37,1438,New Sale,Apartment,North East Region,3,97,0,1336.0
570.49,2319,New Sale,Apartment,Central Region,13,98,0,370.0
764.24,3441,New Sale,Apartment,Central Region,4,0,1,438.0
914.94,2637,New Sale,Apartment,Central Region,6,0,1,812.0
559.73,2610,New Sale,Apartment,Central Region,19,98,0,370.0
527.44,2103,New Sale,Apartment,Central Region,4,98,0,370.0
527.44,2237,New Sale,Apartment,Central Region,6,98,0,370.0
516.67,1767,New Sale,Apartment,Central Region,1,98,0,1098.0
570.49,2302,New Sale,Apartment,Central Region,11,98,0,370.0
559.73,2360,New Sale,Apartment,Central Region,2,98,0,370.0
839.59,2231,New Sale,Apartment,Central Region,8,98,0,370.0
699.66,2485,New Sale,Apartment,Central Region,25,98,0,370.0
699.66,2260,New Sale,Apartment,Central Region,14,98,0,370.0
527.44,2470,New Sale,Apartment,Central Region,20,98,0,370.0
527.44,2093,New Sale,Apartment,Central Region,3,98,0,370.0
1076.4,1022,Resale,Condominium,East Region,3,90,0,1742.0
527.44,2489,New Sale,Apartment,Central Region,22,98,0,370.0
699.66,2378,New Sale,Apartment,Central Region,19,98,0,370.0
699.66,2374,New Sale,Apartment,Central Region,12,98,0,370.0
462.85,2904,New Sale,Condominium,Central Region,11,97,0,475.0
527.44,2241,New Sale,Apartment,Central Region,11,98,0,370.0
527.44,2345,New Sale,Apartment,Central Region,16,98,0,370.0
527.44,2336,New Sale,Apartment,Central Region,15,98,0,370.0
1151.75,2875,New Sale,Apartment,Central Region,36,98,0,370.0
742.72,2770,New Sale,Apartment,Central Region,31,98,0,370.0
753.48,1530,New Sale,Apartment,North East Region,11,97,0,2141.0
570.49,2368,New Sale,Apartment,Central Region,10,98,0,370.0
527.44,2355,New Sale,Apartment,Central Region,17,98,0,370.0
699.66,2248,New Sale,Apartment,Central Region,12,98,0,370.0
656.6,1754,New Sale,Apartment,Central Region,12,96,0,1228.0
559.73,2396,New Sale,Apartment,Central Region,6,98,0,370.0
635.08,1444,New Sale,Apartment,North East Region,3,97,0,1319.0
699.66,2330,New Sale,Apartment,Central Region,10,98,0,370.0
430.56,2490,New Sale,Apartment,Central Region,12,98,0,370.0
742.72,2428,New Sale,Apartment,Central Region,8,98,0,370.0
570.49,2503,New Sale,Apartment,Central Region,20,98,0,370.0
699.66,2307,New Sale,Apartment,Central Region,7,98,0,370.0
699.66,2604,New Sale,Apartment,Central Region,21,98,0,370.0
570.49,2351,New Sale,Apartment,Central Region,8,98,0,370.0
742.72,2514,New Sale,Apartment,Central Region,16,98,0,370.0
462.85,1402,New Sale,Condominium,East Region,3,97,0,1604.0
699.66,2273,New Sale,Apartment,Central Region,6,98,0,370.0
1054.87,1603,New Sale,Condominium,Central Region,2,96,0,905.0
699.66,2250,New Sale,Apartment,Central Region,4,98,0,370.0
559.73,2433,New Sale,Apartment,Central Region,8,98,0,370.0
958.0,1365,New Sale,Apartment,West Region,19,97,0,2783.0
699.66,2254,New Sale,Apartment,Central Region,13,98,0,370.0
570.49,2549,New Sale,Apartment,Central Region,25,98,0,370.0
699.66,2470,New Sale,Apartment,Central Region,23,98,0,370.0
570.49,2375,New Sale,Apartment,Central Region,11,98,0,370.0
430.56,2283,New Sale,Apartment,Central Region,2,98,0,370.0
699.66,2364,New Sale,Apartment,Central Region,13,98,0,370.0
527.44,2169,New Sale,Apartment,Central Region,5,98,0,370.0
699.66,2317,New Sale,Apartment,Central Region,9,98,0,370.0
699.66,2297,New Sale,Apartment,Central Region,6,98,0,370.0
742.72,2374,New Sale,Apartment,Central Region,4,98,0,370.0
430.56,2306,New Sale,Apartment,Central Region,6,98,0,370.0
699.66,2364,New Sale,Apartment,Central Region,11,98,0,370.0
516.67,1717,New Sale,Apartment,Central Region,1,98,0,1018.0
699.66,2458,New Sale,Apartment,Central Region,15,98,0,370.0
570.49,2302,New Sale,Apartment,Central Region,4,98,0,370.0
527.44,2336,New Sale,Apartment,Central Region,15,98,0,370.0
1054.87,1684,New Sale,Condominium,Central Region,11,97,0,541.0
570.49,2310,New Sale,Apartment,Central Region,12,98,0,370.0
559.73,2378,New Sale,Apartment,Central Region,4,98,0,370.0
548.96,1502,New Sale,Apartment,Central Region,6,0,1,665.0
699.66,1715,New Sale,Apartment,Central Region,1,98,0,1018.0
527.44,2216,New Sale,Apartment,Central Region,4,98,0,370.0
667.37,1768,New Sale,Apartment,Central Region,3,96,0,407.0
430.56,2499,New Sale,Apartment,Central Region,11,98,0,370.0
613.55,1460,New Sale,Condominium,East Region,12,97,0,1556.0
570.49,2328,New Sale,Apartment,Central Region,7,98,0,370.0
570.49,2284,New Sale,Apartment,Central Region,2,98,0,370.0
570.49,2421,New Sale,Apartment,Central Region,16,98,0,370.0
570.49,2401,New Sale,Apartment,Central Region,14,98,0,370.0
699.66,1797,New Sale,Apartment,Central Region,5,98,0,1137.0
624.31,2049,New Sale,Condominium,Central Region,1,97,0,527.0
570.49,2394,New Sale,Apartment,Central Region,13,98,0,370.0
570.49,2293,New Sale,Apartment,Central Region,3,98,0,370.0
516.67,1577,New Sale,Apartment,North East Region,12,96,0,2256.0
527.44,2232,New Sale,Apartment,Central Region,10,98,0,370.0
839.59,2249,New Sale,Apartment,Central Region,10,98,0,370.0
559.73,2619,New Sale,Apartment,Central Region,20,98,0,370.0
699.66,2278,New Sale,Apartment,Central Region,17,98,0,370.0
570.49,2391,New Sale,Apartment,Central Region,15,98,0,370.0
570.49,2284,New Sale,Apartment,Central Region,9,98,0,370.0
559.73,2371,New Sale,Apartment,Central Region,3,98,0,370.0
764.24,2804,New Sale,Condominium,Central Region,23,95,0,1098.0
742.72,2352,New Sale,Apartment,Central Region,2,98,0,370.0
570.49,2521,New Sale,Apartment,Central Region,22,98,0,370.0
1496.2,835,Resale,Condominium,East Region,7,76,0,406.0
699.66,2261,New Sale,Apartment,Central Region,5,98,0,370.0
699.66,2225,New Sale,Apartment,Central Region,2,98,0,370.0
559.73,2387,New Sale,Apartment,Central Region,5,98,0,370.0
430.56,2750,New Sale,Apartment,Central Region,19,98,0,370.0
882.65,1839,New Sale,Apartment,Central Region,31,96,0,1228.0
559.73,2673,New Sale,Apartment,Central Region,26,98,0,370.0
570.49,2293,New Sale,Apartment,Central Region,10,98,0,370.0
430.56,2525,New Sale,Apartment,Central Region,15,98,0,370.0
527.44,2317,New Sale,Apartment,Central Region,13,98,0,370.0
699.66,2353,New Sale,Apartment,Central Region,12,98,0,370.0
570.49,2435,New Sale,Apartment,Central Region,18,98,0,370.0
785.77,2119,New Sale,Apartment,Central Region,39,95,0,619.0
570.49,2514,New Sale,Apartment,Central Region,21,98,0,370.0
624.31,2882,New Sale,Apartment,Central Region,12,0,1,1035.0
904.18,1739,New Sale,Condominium,Central Region,15,97,0,493.0
430.56,2534,New Sale,Apartment,Central Region,16,98,0,370.0
430.56,2346,New Sale,Apartment,Central Region,5,98,0,370.0
527.44,2268,New Sale,Apartment,Central Region,8,98,0,370.0
699.66,2435,New Sale,Apartment,Central Region,15,98,0,370.0
559.73,2478,New Sale,Apartment,Central Region,13,98,0,370.0
559.73,2560,New Sale,Apartment,Central Region,16,98,0,370.0
559.73,2442,New Sale,Apartment,Central Region,9,98,0,370.0
699.66,2470,New Sale,Apartment,Central Region,16,98,0,370.0
699.66,2148,New Sale,Apartment,Central Region,3,98,0,370.0
527.44,2197,New Sale,Apartment,Central Region,2,98,0,370.0
527.44,2245,New Sale,Apartment,Central Region,7,98,0,370.0
430.56,2381,New Sale,Apartment,Central Region,6,98,0,370.0
570.49,2500,New Sale,Apartment,Central Region,20,98,0,370.0
1033.34,1371,New Sale,Condominium,East Region,10,97,0,1482.0
527.44,2307,New Sale,Apartment,Central Region,12,98,0,370.0
570.49,2235,New Sale,Apartment,Central Region,5,98,0,370.0
430.56,2360,New Sale,Apartment,Central Region,6,98,0,370.0
699.66,2330,New Sale,Apartment,Central Region,8,98,0,370.0
559.73,2664,New Sale,Apartment,Central Region,25,98,0,370.0
527.44,2279,New Sale,Apartment,Central Region,9,98,0,370.0
570.49,2412,New Sale,Apartment,Central Region,15,98,0,370.0
699.66,2238,New Sale,Apartment,Central Region,3,98,0,370.0
699.66,2241,New Sale,Apartment,Central Region,11,98,0,370.0
527.44,2499,New Sale,Apartment,Central Region,23,98,0,370.0
559.73,2467,New Sale,Apartment,Central Region,12,98,0,370.0
570.49,2494,New Sale,Apartment,Central Region,19,98,0,370.0
452.09,1576,New Sale,Apartment,North East Region,8,96,0,2256.0
527.44,1664,New Sale,Condominium,Central Region,5,97,0,486.0
699.66,1715,New Sale,Apartment,Central Region,1,98,0,1047.0
699.66,2305,New Sale,Apartment,Central Region,8,98,0,370.0
570.49,2217,New Sale,Apartment,Central Region,3,98,0,370.0
430.56,2258,New Sale,Apartment,Central Region,3,98,0,370.0
430.56,2441,New Sale,Apartment,Central Region,8,98,0,370.0
645.84,1785,New Sale,Apartment,Central Region,2,97,0,844.0
527.44,2213,New Sale,Apartment,Central Region,8,98,0,370.0
570.49,2275,New Sale,Apartment,Central Region,8,98,0,370.0
527.44,2527,New Sale,Apartment,Central Region,26,98,0,370.0
721.19,1398,New Sale,Apartment,North East Region,7,97,0,1351.0
699.66,2340,New Sale,Apartment,Central Region,9,98,0,370.0
742.72,1687,New Sale,Apartment,Central Region,5,97,0,348.0
570.49,2228,New Sale,Apartment,Central Region,4,98,0,370.0
699.66,2265,New Sale,Apartment,Central Region,15,98,0,370.0
710.42,1795,New Sale,Apartment,Central Region,5,98,0,1137.0
914.94,1703,New Sale,Apartment,Central Region,16,97,0,383.0
559.73,2567,New Sale,Apartment,Central Region,17,98,0,370.0
699.66,2155,New Sale,Apartment,Central Region,4,98,0,370.0
559.73,2449,New Sale,Apartment,Central Region,10,98,0,370.0
968.76,1868,New Sale,Apartment,Central Region,31,96,0,725.0
613.55,1377,New Sale,Condominium,East Region,12,97,0,1669.0
1722.24,1180,New Sale,Condominium,East Region,6,97,0,1374.0
699.66,2448,New Sale,Apartment,Central Region,16,98,0,370.0
699.66,2224,New Sale,Apartment,Central Region,8,98,0,370.0
699.66,1555,New Sale,Condominium,West Region,2,0,1,1161.0
958.0,2584,New Sale,Apartment,Central Region,15,0,1,740.0
904.18,1628,New Sale,Apartment,Central Region,5,97,0,818.0
688.9,1535,New Sale,Apartment,North East Region,12,96,0,2325.0
656.6,1863,New Sale,Apartment,Central Region,18,0,1,782.0
1270.15,1251,New Sale,Apartment,West Region,4,97,0,2783.0
559.73,2549,New Sale,Apartment,Central Region,15,98,0,370.0
764.24,1688,New Sale,Condominium,Central Region,9,97,0,576.0
699.66,1872,New Sale,Apartment,Central Region,2,107,0,2502.0
958.0,2584,New Sale,Apartment,Central Region,15,0,1,740.0
484.38,1451,New Sale,Apartment,North East Region,7,97,0,979.0
688.9,1684,New Sale,Apartment,Central Region,4,98,0,1018.0
699.66,2122,New Sale,Apartment,Central Region,2,98,0,370.0
527.44,2480,New Sale,Apartment,Central Region,21,98,0,370.0
516.67,1875,New Sale,Condominium,Central Region,3,97,0,567.0
581.26,1335,New Sale,Condominium,East Region,2,97,0,1446.0
958.0,2592,New Sale,Apartment,Central Region,16,0,1,740.0
699.66,2620,New Sale,Apartment,Central Region,23,98,0,370.0
818.06,1286,New Sale,Condominium,East Region,10,97,0,1382.0
452.09,1772,New Sale,Apartment,Central Region,4,97,0,297.0
570.49,2254,New Sale,Apartment,Central Region,7,98,0,370.0
17902.68,1039,Resale,Detached House,Central Region,0,0,1,1049.0
742.72,2557,New Sale,Apartment,Central Region,19,98,0,370.0
667.37,1449,New Sale,Apartment,North East Region,7,97,0,1351.0
462.85,1402,New Sale,Condominium,East Region,3,97,0,1545.0
699.66,2182,New Sale,Apartment,Central Region,5,98,0,370.0
925.7,1463,New Sale,Apartment,North East Region,17,97,0,1300.0
914.94,2553,New Sale,Apartment,Central Region,16,0,1,740.0
1108.69,1296,New Sale,Apartment,North East Region,7,97,0,1405.0
1227.1,921,Resale,Condominium,West Region,10,70,0,354.0
1700.71,1682,Resale,Condominium,Central Region,24,89,0,887.0
775.01,1861,New Sale,Apartment,Central Region,1,97,0,873.0
1539.25,832,Resale,Condominium,North Region,5,89,0,856.0
1410.08,1262,Resale,Condominium,Central Region,1,0,1,668.0
1248.62,1025,Resale,Condominium,East Region,2,74,0,2036.0
1635.05,1754,Resale,Terrace House,Central Region,0,0,1,752.0
1033.34,1289,New Sale,Condominium,East Region,9,97,0,1516.0
1194.8,1731,Resale,Apartment,Central Region,9,0,1,843.0
2669.47,1461,Resale,Apartment,Central Region,3,0,1,643.0
990.29,1281,Resale,Condominium,North East Region,9,91,0,287.0
2325.02,588,Resale,Terrace House,East Region,0,74,0,1250.0
764.24,1668,New Sale,Condominium,Central Region,6,97,0,576.0
462.85,1906,New Sale,Condominium,Central Region,13,96,0,405.0
1022.58,1269,New Sale,Apartment,North East Region,1,97,0,1402.0
1345.5,1598,Resale,Condominium,Central Region,21,0,1,1615.0
516.67,1500,Resale,Apartment,Central Region,4,0,1,625.0
1259.39,945,Resale,Condominium,West Region,16,87,0,641.0
1323.97,1858,Resale,Condominium,Central Region,10,0,1,660.0
1140.98,1214,Resale,Condominium,North East Region,5,91,0,497.0
1108.69,1208,New Sale,Apartment,North East Region,3,97,0,1499.0
1743.77,2523,New Sale,Terrace House,East Region,0,0,1,1986.0
1011.82,1072,Resale,Condominium,West Region,12,80,0,372.0
473.62,1570,New Sale,Condominium,East Region,14,96,0,1872.0
839.59,2357,New Sale,Apartment,Central Region,17,98,0,370.0
1280.92,764,Resale,Condominium,East Region,2,79,0,1101.0
742.72,2810,New Sale,Apartment,Central Region,36,98,0,370.0
699.66,2273,New Sale,Apartment,Central Region,4,98,0,370.0
2109.74,912,Resale,Apartment,East Region,5,0,1,2065.0
624.31,1844,New Sale,Apartment,Central Region,22,96,0,1299.0
678.13,1408,New Sale,Condominium,East Region,5,97,0,1401.0
570.49,1490,Resale,Condominium,Central Region,4,0,1,572.0
602.78,1459,New Sale,Condominium,East Region,12,96,0,1929.0
764.24,1728,New Sale,Condominium,Central Region,15,97,0,576.0
462.85,1620,Resale,Condominium,Central Region,18,91,0,392.0
936.47,940,Resale,Condominium,East Region,5,61,0,3018.0
430.56,2230,New Sale,Apartment,Central Region,2,98,0,370.0
1356.26,2426,New Sale,Apartment,Central Region,46,90,0,1232.0
2238.91,817,Resale,Condominium,East Region,12,0,1,968.0
1011.82,808,Resale,Executive Condominium,East Region,3,79,0,829.0
1550.02,1742,Resale,Condominium,Central Region,19,0,1,3192.0
538.2,1464,New Sale,Apartment,North East Region,6,97,0,2041.0
828.83,1614,Sub Sale,Apartment,North Region,6,94,0,482.0
635.08,2053,New Sale,Apartment,Central Region,13,0,1,740.0
1140.98,890,Resale,Executive Condominium,North East Region,6,89,0,353.0
1517.72,928,Resale,Condominium,North East Region,2,84,0,352.0
1259.39,834,Resale,Condominium,West Region,10,74,0,847.0
1097.93,1894,Resale,Condominium,Central Region,31,85,0,312.0
1216.33,1241,Resale,Condominium,Central Region,3,86,0,1464.0
979.52,1762,New Sale,Condominium,Central Region,14,96,0,440.0
807.3,1796,New Sale,Apartment,Central Region,7,0,1,779.0
775.01,1184,Resale,Condominium,North East Region,15,90,0,408.0
699.66,2188,New Sale,Apartment,Central Region,6,98,0,370.0
1140.98,1271,Resale,Condominium,Central Region,4,76,0,809.0
3293.78,668,Resale,Condominium,East Region,17,0,1,1623.0
1334.74,1386,Resale,Condominium,Central Region,11,83,0,1007.0
871.88,1675,Resale,Condominium,Central Region,20,0,1,1038.0
710.42,1858,New Sale,Apartment,Central Region,13,0,1,1002.0
1291.68,557,Resale,Executive Condominium,North Region,14,76,0,901.0
1302.44,2496,New Sale,Condominium,Central Region,12,0,1,2091.0
3336.84,3452,Resale,Condominium,Central Region,27,0,1,1260.0
441.32,1544,New Sale,Apartment,West Region,17,97,0,2788.0
721.19,1901,New Sale,Apartment,Central Region,8,96,0,368.0
1216.33,1784,Resale,Condominium,Central Region,11,0,1,1479.0
721.19,1943,New Sale,Apartment,Central Region,11,96,0,368.0
